0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
Novak Djokovic,0,1,3,0,1,0,0,0,0,0,1,0,1,-1,1,2,1,1,0.75
Novak Djokovic,0,1,3,0,1,1,0,0,0,0,1,1,0,-1,1,1,1,1,0.25
Novak Djokovic,0,2,0,1,2,0,0,0,0,1,0,0,0,-1,2,0,0,4,0.75
Novak Djokovic,0,2,0,1,1,1,0,0,0,0,0,0,0,-1,2,-1,0,4,0.25
Novak Djokovic,0,2,1,1,1,0,0,0,0,0,0,0,0,-1,2,0,0,3,0.75
Novak Djokovic,0,2,1,1,2,1,0,0,0,0,0,0,0,-1,2,-1,0,3,0.25
Novak Djokovic,0,2,2,1,1,0,0,0,0,0,0,0,0,-1,2,0,0,2,0.75
Novak Djokovic,0,2,2,1,1,1,0,0,0,0,0,0,0,-1,2,-1,0,3,0.45
Novak Djokovic,0,2,3,1,1,0,0,0,0,1,0,0,0,-1,2,0,0,2,1.0
Novak Djokovic,0,2,3,1,2,1,0,0,0,0,0,0,0,-1,2,-1,1,3,1.0
Novak Djokovic,0,2,3,1,1,1,0,0,0,0,0,0,0,-1,2,0,1,2,1.0
Novak Djokovic,0,2,4,1,1,1,0,1,0,0,0,0,0,-1,2,1,1,1,1.0
Novak Djokovic,0,3,0,0,2,1,0,1,0,0,0,0,0,-1,3,0,0,4,1.0
Novak Djokovic,0,3,1,0,2,1,0,0,0,0,0,0,0,-1,3,1,1,3,1.0
Novak Djokovic,0,3,2,0,1,1,0,0,0,0,0,0,0,-1,3,2,1,2,1.0
Novak Djokovic,0,3,3,0,2,1,0,1,0,0,1,1,0,-1,3,3,1,1,1.0
Novak Djokovic,0,4,0,1,1,1,1,1,0,0,0,0,0,-1,4,0,0,4,1.0
Novak Djokovic,0,4,1,1,2,1,0,0,0,0,0,0,0,-1,4,1,1,3,0.8
Novak Djokovic,0,4,2,1,1,1,1,1,0,0,0,0,0,-1,4,2,1,2,0.55
Novak Djokovic,0,4,3,1,2,1,0,0,0,0,0,0,0,-1,4,3,1,1,0.2
Novak Djokovic,0,5,0,0,1,0,0,0,0,0,0,0,0,-1,5,0,0,4,0.25
Novak Djokovic,0,5,0,0,1,0,0,0,0,0,0,0,0,-1,5,-1,0,4,0.55
Novak Djokovic,0,5,0,0,1,1,0,1,0,0,0,0,0,-1,5,-2,1,4,0.2
Novak Djokovic,0,5,1,0,1,0,0,0,0,0,0,0,0,-1,5,-1,1,3,0.25
Novak Djokovic,0,5,1,0,2,0,0,0,0,0,0,0,0,-1,5,-2,1,4,0.75
Novak Djokovic,0,5,0,1,2,1,0,1,0,0,0,0,0,-1,4,0,0,4,0.45
Novak Djokovic,0,5,1,1,1,0,0,0,0,0,0,0,0,-1,4,1,0,3,0.8
Novak Djokovic,0,5,1,1,1,1,0,0,0,0,0,0,0,-1,4,0,0,3,0.55
Novak Djokovic,0,5,2,1,1,1,1,1,0,0,0,0,0,-1,4,1,0,2,0.2
Novak Djokovic,0,5,3,1,1,0,0,0,0,0,0,0,0,-1,4,2,0,1,0.45
Novak Djokovic,0,5,3,1,1,0,0,0,0,0,0,0,0,-1,4,1,1,1,0.8
Novak Djokovic,0,5,3,1,1,1,0,1,0,0,0,0,0,-1,4,0,1,2,0.75
Novak Djokovic,0,5,4,1,1,1,0,0,0,0,0,0,0,-1,4,1,1,1,0.25
Novak Djokovic,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0.55
Novak Djokovic,1,0,0,0,2,1,0,1,0,0,0,0,0,0,0,-1,0,4,0.2
Novak Djokovic,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0.25
Novak Djokovic,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,-1,1,3,0.55
Novak Djokovic,1,0,1,0,2,1,0,0,0,0,0,0,0,0,0,-2,1,4,0.0
Novak Djokovic,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,-1,1,3,0.2
Novak Djokovic,1,0,0,1,2,0,0,0,0,0,0,0,0,0,-1,0,0,4,0.25
Novak Djokovic,1,0,0,1,1,0,0,0,0,1,0,0,0,0,-1,-1,0,4,0.75
Novak Djokovic,1,0,0,1,1,1,0,0,0,0,0,0,0,0,-1,-2,0,4,0.45
Novak Djokovic,1,0,1,1,1,0,0,0,0,0,0,0,0,0,-1,-1,0,3,1.0
Novak Djokovic,1,0,1,1,1,1,0,0,0,0,0,0,0,0,-1,-2,0,4,1.0
Novak Djokovic,1,0,2,1,1,1,0,0,0,0,0,0,0,0,-1,-1,1,3,0.8
Novak Djokovic,1,0,3,1,1,1,0,0,0,0,0,0,0,0,-1,0,1,2,0.55
Novak Djokovic,1,0,4,1,1,1,0,0,0,0,0,0,0,0,-1,1,1,1,0.0
Novak Djokovic,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0.0
Novak Djokovic,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,-1,1,4,0.2
Novak Djokovic,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,-2,1,4,0.45
Novak Djokovic,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,-3,1,5,1.0
Novak Djokovic,1,1,0,1,1,1,0,1,0,0,0,0,0,0,-1,0,0,4,1.0
Novak Djokovic,1,1,1,1,2,1,0,1,0,0,0,0,0,0,-1,1,1,3,0.8
Novak Djokovic,1,1,2,1,1,1,0,0,0,0,0,0,0,0,-1,2,1,2,0.75
Novak Djokovic,1,1,3,1,2,1,0,0,0,0,0,0,0,0,-1,3,1,1,0.45
Novak Djokovic,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0.8
Novak Djokovic,1,2,0,0,1,1,0,0,0,0,0,0,0,0,0,-1,0,4,0.75
Novak Djokovic,1,2,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,3,0.45
Novak Djokovic,1,2,2,0,1,0,0,0,0,0,0,0,0,0,0,1,1,2,1.0
Novak Djokovic,1,2,2,0,1,1,0,0,0,0,0,0,0,0,0,0,1,2,1.0
Novak Djokovic,1,2,3,0,1,1,0,0,0,0,1,1,0,0,0,1,1,1,0.8
Novak Djokovic,1,3,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,4,0.75
Novak Djokovic,1,3,1,1,2,1,0,0,0,0,0,0,0,0,1,1,0,3,0.25
Novak Djokovic,1,3,2,1,2,0,0,0,0,0,0,0,0,0,1,2,0,2,0.75
Novak Djokovic,1,3,2,1,1,1,0,0,0,0,0,0,0,0,1,1,1,2,0.25
Novak Djokovic,1,3,3,1,2,0,0,0,0,0,0,0,0,0,1,2,1,1,0.75
Novak Djokovic,1,3,3,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,0.45
Novak Djokovic,1,4,0,0,2,0,0,0,0,1,0,0,0,0,2,0,0,4,0.8
Novak Djokovic,1,4,0,0,2,1,0,1,0,0,0,0,0,0,2,-1,0,4,0.75
Novak Djokovic,1,4,1,0,1,1,0,0,0,0,0,0,0,0,2,0,0,3,0.25
Novak Djokovic,1,4,2,0,2,0,0,0,0,1,0,0,0,0,2,1,0,2,0.55
Novak Djokovic,1,4,2,0,1,1,0,1,0,0,0,0,0,0,2,0,0,2,0.0
Novak Djokovic,1,4,3,0,1,0,0,0,0,0,1,0,1,0,2,1,1,1,0.0
Novak Djokovic,1,4,3,0,2,0,0,0,0,0,0,0,0,0,2,0,1,2,0.2
Novak Djokovic,1,4,3,0,2,0,0,0,0,0,0,0,0,0,2,-1,1,3,0.45
Novak Djokovic,1,4,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,4,1.0
Novak Djokovic,1,4,0,1,2,1,0,1,0,0,0,0,0,0,1,-1,0,4,1.0
Novak Djokovic,1,4,1,1,2,1,0,0,0,0,0,0,0,0,1,0,1,3,0.8
Novak Djokovic,1,4,2,1,1,1,0,0,0,0,0,0,0,0,1,1,1,2,0.75
Novak Djokovic,1,4,3,1,1,1,0,0,0,0,0,0,0,0,1,2,1,1,0.25
Novak Djokovic,1,5,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,4,0.55
Novak Djokovic,1,5,0,0,2,1,0,0,0,0,0,0,0,0,2,-1,0,4,0.0
Novak Djokovic,1,5,1,0,1,0,0,0,0,1,0,0,0,0,2,0,1,3,0.2
Novak Djokovic,1,5,1,0,1,0,0,0,0,0,0,0,0,0,2,-1,1,3,0.25
Novak Djokovic,1,5,1,0,2,0,0,0,0,1,0,0,0,0,2,-2,1,4,0.75
Novak Djokovic,1,5,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,4,0.45
Novak Djokovic,1,5,1,1,2,0,0,0,0,1,0,0,0,0,1,1,0,3,0.8
Novak Djokovic,1,5,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,3,0.55
Novak Djokovic,1,5,2,1,1,1,0,0,0,0,0,0,0,0,1,1,0,2,0.0
Novak Djokovic,1,5,3,1,1,0,0,0,0,0,0,0,0,0,1,2,0,1,0.2
Novak Djokovic,1,5,3,1,2,0,0,0,0,1,0,0,0,0,1,1,0,1,0.45
Novak Djokovic,1,5,3,1,1,0,0,0,0,1,0,0,0,0,1,0,0,2,0.8
Novak Djokovic,1,5,3,1,1,1,0,1,0,0,0,0,0,0,1,-1,0,3,0.55
Novak Djokovic,1,5,3,1,1,1,0,1,0,0,0,0,0,0,1,0,0,2,0.2
Novak Djokovic,1,5,4,1,2,0,0,0,0,1,0,0,0,0,1,1,0,1,0.45
Novak Djokovic,1,5,3,1,1,0,0,0,0,0,0,0,0,0,1,0,0,2,0.8
Novak Djokovic,1,5,3,1,2,1,0,0,0,0,0,0,0,0,1,-1,0,3,0.55
Novak Djokovic,1,5,3,1,2,1,0,0,0,0,0,0,0,0,1,0,0,2,0.2
Novak Djokovic,1,5,4,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0.45
Novak Djokovic,1,5,3,1,1,0,0,0,0,1,0,0,0,0,1,0,0,2,1.0
Novak Djokovic,1,5,3,1,2,1,0,0,0,0,0,0,0,0,1,-1,1,3,0.8
Novak Djokovic,1,5,3,1,1,1,0,1,0,0,0,0,0,0,1,0,1,2,0.55
Novak Djokovic,1,5,4,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,0.0
Novak Djokovic,2,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,4,0.0
Novak Djokovic,2,0,0,0,1,0,0,0,0,1,0,0,0,1,0,-1,1,4,0.2
Novak Djokovic,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,-2,1,4,0.45
Novak Djokovic,2,0,0,0,2,0,0,0,0,1,0,0,0,1,0,-3,1,5,1.0
Novak Djokovic,2,0,0,1,1,1,0,1,0,0,0,0,0,1,-1,0,0,4,1.0
Novak Djokovic,2,0,1,1,2,1,0,0,0,0,0,0,0,1,-1,1,1,3,1.0
Novak Djokovic,2,0,2,1,1,1,0,0,0,0,0,0,0,1,-1,2,1,2,0.8
Novak Djokovic,2,0,3,1,2,1,0,0,0,0,0,0,0,1,-1,3,1,1,0.75
Novak Djokovic,2,1,0,0,2,1,0,0,0,0,0,0,0,1,0,0,0,4,0.45
Novak Djokovic,2,1,1,0,2,0,0,0,0,1,0,0,0,1,0,1,0,3,0.8
Novak Djokovic,2,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,3,0.75
Novak Djokovic,2,1,2,0,2,1,0,0,0,0,0,0,0,1,0,1,1,2,0.25
Novak Djokovic,2,1,3,0,1,0,0,0,0,0,1,0,1,1,0,2,1,1,0.75
Novak Djokovic,2,1,3,0,2,1,0,0,0,0,1,1,0,1,0,1,1,1,0.25
Novak Djokovic,2,2,0,1,2,0,0,0,0,0,0,0,0,1,1,0,0,4,0.75
Novak Djokovic,2,2,0,1,1,1,0,0,0,0,0,0,0,1,1,-1,0,4,0.45
Novak Djokovic,2,2,1,1,1,0,0,0,0,1,0,0,0,1,1,0,0,3,1.0
Novak Djokovic,2,2,1,1,1,1,0,0,0,0,0,0,0,1,1,-1,1,3,0.8
Novak Djokovic,2,2,2,1,1,1,0,1,0,0,0,0,0,1,1,0,1,2,0.75
Novak Djokovic,2,2,3,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0.25
Novak Djokovic,2,3,0,0,2,0,0,0,0,0,0,0,0,1,2,0,0,4,0.55
Novak Djokovic,2,3,0,0,2,1,0,0,0,0,0,0,0,1,2,-1,0,4,0.0
Novak Djokovic,2,3,1,0,1,0,0,0,0,0,0,0,0,1,2,0,1,3,0.2
Novak Djokovic,2,3,1,0,1,0,0,0,0,0,0,0,0,1,2,-1,1,3,0.45
Novak Djokovic,2,3,1,0,1,0,0,0,0,0,0,0,0,1,2,-2,1,4,1.0
Novak Djokovic,2,3,0,1,2,1,0,1,0,0,0,0,0,1,1,0,0,4,1.0
Novak Djokovic,2,3,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,3,1.0
Novak Djokovic,2,3,2,1,1,1,0,1,0,0,0,0,0,1,1,2,1,2,0.8
Novak Djokovic,2,3,3,1,2,1,0,1,0,0,0,0,0,1,1,3,1,1,0.55
Novak Djokovic,2,4,0,0,1,1,0,0,0,0,0,0,0,1,2,0,0,4,0.0
Novak Djokovic,2,4,1,0,1,0,0,0,0,0,0,0,0,1,2,1,0,3,0.0
Novak Djokovic,2,4,1,0,1,0,0,0,0,0,0,0,0,1,2,0,1,3,0.0
Novak Djokovic,2,4,1,0,1,0,0,0,0,0,0,0,0,1,2,-1,1,3,0.2
Novak Djokovic,2,4,1,0,1,0,0,0,0,0,0,0,0,1,2,-2,1,4,0.45
Novak Djokovic,2,4,0,1,2,0,0,0,0,1,0,0,0,1,1,0,0,4,1.0
Novak Djokovic,2,4,0,1,1,1,0,0,0,0,0,0,0,1,1,-1,0,4,1.0
Novak Djokovic,2,4,1,1,1,1,0,1,0,0,0,0,0,1,1,0,1,3,1.0
Novak Djokovic,2,4,2,1,1,1,0,0,0,0,0,0,0,1,1,1,1,2,1.0
Novak Djokovic,2,4,3,1,2,1,0,0,0,0,0,0,0,1,1,2,1,1,1.0
Novak Djokovic,2,5,0,0,2,1,0,0,0,0,0,0,0,1,2,0,0,4,0.8
Novak Djokovic,2,5,1,0,2,1,0,0,0,0,0,0,0,1,2,1,0,3,0.75
Novak Djokovic,2,5,2,0,2,1,0,1,0,0,0,0,0,1,2,2,0.0,2,0.0
Novak Djokovic,2,5,3,0,2,0,0,0,0,0,1,0,1,1,2,3,0.0,1,0.0
Novak Djokovic,2,5,3,0,2,1,0,1,0,0,1,1,0,1,2,2,0.0,1,0.0
