0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
Nicolas Jarry,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,-2,1,4,1.0
Nicolas Jarry,0,1,0,1,2,1,0,0,0,0,0,0,0,0,-1,0,0,4,1.0
Nicolas Jarry,0,1,1,1,1,1,0,0,0,0,0,0,0,0,-1,1,1,3,0.8
Nicolas Jarry,0,1,2,1,1,1,1,1,0,0,0,0,0,0,-1,2,1,2,0.55
Nicolas Jarry,0,1,3,1,1,1,0,1,0,0,0,0,0,0,-1,3,1,1,0.0
Nicolas Jarry,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0.2
Nicolas Jarry,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,-1,0,4,0.45
Nicolas Jarry,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,-2,0,4,1.0
Nicolas Jarry,0,2,0,0,2,1,0,0,0,0,0,0,0,0,0,-3,0,5,0.8
Nicolas Jarry,0,2,1,0,2,1,0,0,0,0,0,0,0,0,0,-2,0,4,0.55
Nicolas Jarry,0,2,2,0,1,1,0,0,0,0,0,0,0,0,0,-1,1,3,0.2
Nicolas Jarry,0,2,3,0,2,0,0,0,0,0,0,0,0,0,0,0,1,2,0.25
Nicolas Jarry,0,2,3,0,1,0,0,0,0,0,0,0,0,0,0,-1,1,3,0.75
Nicolas Jarry,0,2,0,1,1,1,0,0,0,0,0,0,0,0,-1,0,0,4,0.45
Nicolas Jarry,0,2,1,1,2,0,0,0,0,1,0,0,0,0,-1,1,0,3,1.0
Nicolas Jarry,0,2,1,1,1,1,0,0,0,0,0,0,0,0,-1,0,1,3,0.8
Nicolas Jarry,0,2,2,1,1,1,0,0,0,0,0,0,0,0,-1,1,1,2,0.55
Nicolas Jarry,0,2,3,1,2,1,0,0,0,0,0,0,0,0,-1,2,1,1,0.0
Nicolas Jarry,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0.2
Nicolas Jarry,0,3,0,0,1,0,0,0,0,1,0,0,0,0,0,-1,0,4,0.25
Nicolas Jarry,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,-2,1,4,0.75
Nicolas Jarry,0,3,0,0,2,1,0,0,0,0,0,0,0,0,0,-3,1,5,0.25
Nicolas Jarry,0,3,1,0,2,0,0,0,0,0,0,0,0,0,0,-2,1,4,0.75
Nicolas Jarry,0,3,0,1,1,1,0,0,0,0,0,0,0,0,-1,0,0,4,0.25
Nicolas Jarry,0,3,1,1,2,0,0,0,1,1,0,0,0,0,-1,1,0,3,0.55
Nicolas Jarry,0,3,1,1,1,1,1,1,0,0,0,0,0,0,-1,0,0,3,0.0
Nicolas Jarry,0,3,2,1,2,0,0,0,0,1,0,0,0,0,-1,1,1,2,0.0
Nicolas Jarry,0,3,2,1,2,0,0,0,0,0,0,0,0,0,-1,0,1,2,0.2
Nicolas Jarry,0,3,2,1,2,0,0,0,0,1,0,0,0,0,-1,-1,1,3,0.25
Nicolas Jarry,0,3,0,0,1,0,0,0,0,0,0,0,0,0,-2,0,0,4,0.75
Nicolas Jarry,0,3,0,0,2,1,0,0,0,0,0,0,0,0,-2,-1,0,4,0.25
Nicolas Jarry,0,3,1,0,1,0,0,0,0,0,0,0,0,0,-2,0,0,3,0.75
Nicolas Jarry,0,3,1,0,1,1,0,0,0,0,0,0,0,0,-2,-1,0,3,0.25
Nicolas Jarry,0,3,2,0,1,0,0,0,0,0,0,0,0,0,-2,0,0,2,0.75
Nicolas Jarry,0,3,2,0,1,1,0,0,0,0,0,0,0,0,-2,-1,0,3,0.45
Nicolas Jarry,0,3,3,0,1,0,0,0,0,0,0,0,0,0,-2,0,0,2,0.8
Nicolas Jarry,0,3,3,0,2,1,0,1,0,0,0,0,0,0,-2,-1,0,3,0.55
Nicolas Jarry,0,3,3,0,1,1,0,1,0,0,0,0,0,0,-2,0,0,2,0.0
Nicolas Jarry,0,3,4,0,1,0,0,0,0,0,1,0,1,0,-2,1,1,1,0.2
Nicolas Jarry,0,3,3,0,1,0,0,0,0,0,0,0,0,0,-2,0,1,2,0.45
Nicolas Jarry,0,3,3,0,1,0,0,0,0,1,0,0,0,0,-2,-1,1,3,1.0
Nicolas Jarry,0,0,0,1,1,1,1,1,0,0,0,0,0,-1,0,0,0,4,1.0
Nicolas Jarry,0,0,1,1,1,1,1,1,0,0,0,0,0,-1,0,1,1,3,0.8
Nicolas Jarry,0,0,2,1,1,1,0,0,0,0,0,0,0,-1,0,2,1,2,0.55
Nicolas Jarry,0,0,3,1,1,1,0,0,0,0,0,0,0,-1,0,3,1,1,0.2
Nicolas Jarry,0,1,0,0,1,0,0,0,0,0,0,0,0,-1,1,0,0,4,0.45
Nicolas Jarry,0,1,0,0,2,0,0,0,0,0,0,0,0,-1,1,-1,0,4,0.8
Nicolas Jarry,0,1,0,0,2,1,0,1,0,0,0,0,0,-1,1,-2,0,4,0.75
Nicolas Jarry,0,1,1,0,1,1,0,0,0,0,0,0,0,-1,1,-1,0,3,0.45
Nicolas Jarry,0,1,2,0,1,0,0,0,0,0,0,0,0,-1,1,0,0,2,1.0
Nicolas Jarry,0,1,2,0,2,1,0,0,0,0,0,0,0,-1,1,-1,1,3,1.0
Nicolas Jarry,0,1,3,0,2,1,0,0,0,0,0,0,0,-1,1,0,1,2,1.0
Nicolas Jarry,0,1,4,0,1,1,0,0,0,0,1,1,0,-1,1,1,1,1,1.0
Nicolas Jarry,0,2,0,1,1,1,0,0,0,0,0,0,0,-1,2,0,0,4,1.0
Nicolas Jarry,0,2,1,1,1,1,0,0,0,0,0,0,0,-1,2,1,1,3,1.0
Nicolas Jarry,0,2,2,1,1,1,0,1,0,0,0,0,0,-1,2,2,1,2,0.8
Nicolas Jarry,0,2,3,1,2,1,0,0,0,0,0,0,0,-1,2,3,1,1,0.55
Nicolas Jarry,0,3,0,0,2,1,0,0,0,0,0,0,0,-1,3,0,0,4,0.2
Nicolas Jarry,0,3,1,0,1,0,0,0,0,0,0,0,0,-1,3,1,0,3,0.45
Nicolas Jarry,0,3,1,0,1,0,0,0,0,0,0,0,0,-1,3,0,0,3,0.8
Nicolas Jarry,0,3,1,0,1,1,0,0,0,0,0,0,0,-1,3,-1,0,3,0.55
Nicolas Jarry,0,3,2,0,2,1,0,1,0,0,0,0,0,-1,3,0,0,2,0.0
Nicolas Jarry,0,3,3,0,2,0,0,0,0,1,1,0,1,-1,3,1,1,1,0.2
Nicolas Jarry,0,3,3,0,1,0,0,0,0,1,0,0,0,-1,3,0,1,2,0.45
Nicolas Jarry,0,3,3,0,2,0,0,0,0,0,0,0,0,-1,3,-1,1,3,0.8
Nicolas Jarry,0,3,0,1,1,1,0,1,0,0,0,0,0,-1,2,0,0,4,0.55
Nicolas Jarry,0,3,1,1,1,1,0,0,0,0,0,0,0,-1,2,1,0,3,0.0
Nicolas Jarry,0,3,2,1,2,0,0,0,0,0,0,0,0,-1,2,2,0,2,0.2
Nicolas Jarry,0,3,2,1,1,0,0,0,0,1,0,0,0,-1,2,1,0,2,0.25
Nicolas Jarry,0,3,2,1,1,0,0,0,0,1,0,0,0,-1,2,0,0,2,0.75
Nicolas Jarry,0,3,2,1,1,1,0,0,0,0,0,0,0,-1,2,-1,0,3,0.45
Nicolas Jarry,0,3,3,1,2,0,0,0,0,0,0,0,0,-1,2,0,0,2,1.0
Nicolas Jarry,0,3,3,1,1,1,0,0,0,0,0,0,0,-1,2,-1,1,3,1.0
Nicolas Jarry,0,3,3,1,1,1,0,0,0,0,0,0,0,-1,2,0,1,2,0.8
Nicolas Jarry,0,3,4,1,1,1,0,1,0,0,0,0,0,-1,2,1,1,1,0.75
Nicolas Jarry,0,4,0,0,2,1,0,0,0,0,0,0,0,-1,3,0,0,4,0.25
Nicolas Jarry,0,4,1,0,1,0,0,0,0,0,0,0,0,-1,3,1,0,3,0.55
Nicolas Jarry,0,4,1,0,2,1,0,0,0,0,0,0,0,-1,3,0,0,3,0.2
Nicolas Jarry,0,4,2,0,1,0,0,0,0,0,0,0,0,-1,3,1,0,2,0.25
Nicolas Jarry,0,4,2,0,1,0,0,0,0,0,0,0,0,-1,3,0,0,2,0.55
Nicolas Jarry,0,4,2,0,1,1,0,1,0,0,0,0,0,-1,3,-1,1,3,0.0
Nicolas Jarry,0,4,3,0,1,0,0,0,0,0,0,0,0,-1,3,0,1,2,0.2
Nicolas Jarry,0,4,3,0,2,0,0,0,0,0,0,0,0,-1,3,-1,1,3,0.45
Nicolas Jarry,0,4,0,1,1,0,0,0,0,1,0,0,0,-1,2,0,0,4,1.0
Nicolas Jarry,0,4,0,1,1,1,0,0,0,0,0,0,0,-1,2,-1,0,4,0.8
Nicolas Jarry,0,4,1,1,1,1,0,0,0,0,0,0,0,-1,2,0,0,3,0.55
Nicolas Jarry,0,4,2,1,1,1,0,1,0,0,0,0,0,-1,2,1,0,2,0.0
Nicolas Jarry,0,4,3,1,1,0,0,0,0,0,0,0,0,-1,2,2,0,1,0.2
Nicolas Jarry,0,4,3,1,2,0,0,0,0,1,0,0,0,-1,2,1,0,1,0.45
Nicolas Jarry,0,4,3,1,2,0,0,0,0,1,0,0,0,-1,2,0,0,2,0.8
Nicolas Jarry,0,4,3,1,1,1,0,0,0,0,0,0,0,-1,2,-1,0,3,0.55
Nicolas Jarry,0,4,3,1,1,1,0,1,0,0,0,0,0,-1,2,0,0,2,0.0
Nicolas Jarry,0,4,4,1,1,0,0,0,0,1,0,0,0,-1,2,1,1,1,0.0
Nicolas Jarry,0,4,3,1,2,0,0,0,0,0,0,0,0,-1,2,0,1,2,0.0
Nicolas Jarry,0,4,3,1,1,0,0,0,0,1,0,0,0,-1,2,-1,1,3,0.0
Nicolas Jarry,0,4,0,0,1,0,0,0,0,0,0,0,0,-1,1,0,0,4,0.0
Nicolas Jarry,0,4,0,0,2,0,0,0,0,0,0,0,0,-1,1,-1,1,4,0.0
Nicolas Jarry,0,4,0,0,2,0,0,0,0,1,0,0,0,-1,1,-2,1,4,0.2
Nicolas Jarry,0,4,0,0,1,0,0,0,0,0,0,0,0,-1,1,-3,1,5,0.45
Nicolas Jarry,0,4,0,1,1,0,0,0,0,0,0,0,0,-1,0,0,0,4,1.0
Nicolas Jarry,0,4,0,1,1,1,1,1,0,0,0,0,0,-1,0,-1,0,4,1.0
Nicolas Jarry,0,4,1,1,2,1,0,0,0,0,0,0,0,-1,0,0,1,3,0.8
Nicolas Jarry,0,4,2,1,1,1,1,1,0,0,0,0,0,-1,0,1,1,2,0.75
Nicolas Jarry,0,4,3,1,1,1,0,0,0,0,0,0,0,-1,0,2,1,1,0.25
Nicolas Jarry,0,5,0,0,1,0,0,0,0,0,0,0,0,-1,1,0,0,4,0.55
Nicolas Jarry,0,5,0,0,2,1,0,0,0,0,0,0,0,-1,1,-1,0,4,0.2
Nicolas Jarry,0,5,1,0,2,0,0,0,0,1,0,0,0,-1,1,0,0,3,0.25
Nicolas Jarry,0,5,1,0,1,0,0,0,0,0,0,0,0,-1,1,-1,1,3,0.75
Nicolas Jarry,0,5,1,0,1,1,0,0,0,0,0,0,0,-1,1,-2,1,4,0.45
Nicolas Jarry,0,5,2,0,1,0,0,0,0,0,0,0,0,-1,1,-1,1,3,0.8
Nicolas Jarry,0,5,0,1,1,1,1,1,0,0,0,0,0,-1,0,0,0,4,0.75
Nicolas Jarry,0,5,1,1,1,1,0,0,0,0,0,0,0,-1,0,1,0,3,0.45
Nicolas Jarry,0,5,2,1,2,0,0,0,0,1,0,0,0,-1,0,2,1,2,0.8
Nicolas Jarry,0,5,2,1,1,1,0,0,0,0,0,0,0,-1,0,1,1,2,0.55
Nicolas Jarry,0,5,3,1,2,1,0,0,0,0,0,0,0,-1,0,2,1,1,0.0
Nicolas Jarry,0,6,0,0,1,0,0,0,0,0,0,0,0,-1,1,0,0,4,0.0
Nicolas Jarry,0,6,0,0,2,0,0,0,0,0,0,0,0,-1,1,-1,1,4,0.2
Nicolas Jarry,0,6,0,0,2,0,0,0,0,0,0,0,0,-1,1,-2,0,4,0.25
Nicolas Jarry,0,6,0,0,1,0,0,0,0,0,0,0,0,-1,1,-3,0,5,0.55
Nicolas Jarry,0,6,0,1,1,1,0,0,0,0,0,0,0,-1,0,0,0,7,0.2
Nicolas Jarry,0,6,1,0,1,0,0,0,0,0,0,0,0,-1,0,1,1,6,0.45
Nicolas Jarry,0,6,1,0,2,0,0,0,0,0,0,0,0,-1,0,0,0,6,0.8
Nicolas Jarry,0,6,1,1,1,1,0,1,0,0,0,0,0,-1,0,-1,1,6,0.55
Nicolas Jarry,0,6,2,1,1,1,1,1,0,0,0,0,0,-1,0,0,0,5,0.2
Nicolas Jarry,0,6,3,0,1,0,0,0,0,0,0,0,0,-1,0,1,1,4,0.45
Nicolas Jarry,0,6,3,0,1,0,0,0,0,0,0,0,0,-1,0,0,0,4,0.8
Nicolas Jarry,0,6,3,1,1,1,0,0,0,0,0,0,0,-1,0,-1,1,4,0.55
Nicolas Jarry,0,6,4,1,2,1,0,0,0,0,0,0,0,-1,0,0,0,3,0.2
Nicolas Jarry,0,6,5,0,1,0,0,0,0,0,0,0,0,-1,0,1,1,2,0.45
Nicolas Jarry,0,6,5,0,1,0,0,0,0,0,0,0,0,-1,0,0,0,2,1.0
Nicolas Jarry,0,6,5,1,1,1,0,0,0,0,0,0,0,-1,0,-1,1,3,0.8
Nicolas Jarry,0,6,6,1,1,1,0,0,0,0,0,0,0,-1,0,0,1,2,0.75
Nicolas Jarry,0,6,7,0,1,1,0,0,0,0,0,0,0,-1,0,1,0,1,0.25
Nicolas Jarry,1,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,4,0.75
Nicolas Jarry,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,-1,0,4,0.25
Nicolas Jarry,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0.55
Nicolas Jarry,1,0,1,0,2,1,0,0,0,0,0,0,0,0,0,-1,1,3,0.0
Nicolas Jarry,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0.2
Nicolas Jarry,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,-1,1,3,0.45
Nicolas Jarry,1,0,0,1,1,0,0,0,0,0,0,0,0,0,-1,0,0,4,0.8
Nicolas Jarry,1,0,0,1,1,1,0,0,0,0,0,0,0,0,-1,-1,0,4,0.55
Nicolas Jarry,1,0,1,1,2,1,0,1,0,0,0,0,0,0,-1,0,0,3,0.2
Nicolas Jarry,1,0,2,1,1,0,0,0,0,0,0,0,0,0,-1,1,0,2,0.25
Nicolas Jarry,1,0,2,1,1,0,0,0,0,1,0,0,0,0,-1,0,0,2,0.75
Nicolas Jarry,1,0,2,1,1,1,0,1,0,0,0,0,0,0,-1,-1,0,3,0.45
Nicolas Jarry,1,0,3,1,2,0,0,0,0,1,0,0,0,0,-1,0,0,2,0.8
Nicolas Jarry,1,0,3,1,1,1,0,0,0,0,0,0,0,0,-1,-1,0,3,0.75
Nicolas Jarry,1,0,3,1,1,1,0,1,0,0,0,0,0,0,-1,0,0,2,0.45
Nicolas Jarry,1,0,4,1,2,0,0,0,1,1,0,0,0,0,-1,1,1,1,0.8
Nicolas Jarry,1,0,3,1,1,1,0,0,0,0,0,0,0,0,-1,0,1,2,0.55
Nicolas Jarry,1,0,4,1,1,1,0,1,0,0,0,0,0,0,-1,1,1,1,0.2
Nicolas Jarry,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0.45
Nicolas Jarry,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,-1,0,4,0.8
Nicolas Jarry,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,-2,0,4,0.55
Nicolas Jarry,1,1,1,0,2,1,0,0,0,0,0,0,0,0,0,-1,1,3,0.0
Nicolas Jarry,1,1,2,0,2,0,0,0,0,1,0,0,0,0,0,0,1,2,0.0
Nicolas Jarry,1,1,2,0,1,0,0,0,0,0,0,0,0,0,0,-1,1,3,0.2
Nicolas Jarry,1,1,0,1,2,0,0,0,0,1,0,0,0,0,-1,0,0,4,0.25
Nicolas Jarry,1,1,0,1,1,0,0,0,0,0,0,0,0,0,-1,-1,0,4,0.55
Nicolas Jarry,1,1,0,1,2,1,0,0,0,0,0,0,0,0,-1,-2,1,4,0.0
Nicolas Jarry,1,1,1,1,1,0,0,0,0,1,0,0,0,0,-1,-1,1,3,0.0
Nicolas Jarry,1,1,1,1,1,0,0,0,0,0,0,0,0,0,-1,-2,1,4,0.0
Nicolas Jarry,1,1,0,0,1,0,0,0,0,0,0,0,0,0,-2,0,0,4,0.2
Nicolas Jarry,1,1,0,0,1,0,0,0,0,0,0,0,0,0,-2,-1,0,4,0.25
Nicolas Jarry,1,1,0,0,2,0,0,0,0,1,0,0,0,0,-2,-2,1,4,0.55
Nicolas Jarry,1,1,0,0,2,1,0,0,0,0,0,0,0,0,-2,-3,1,5,0.2
Nicolas Jarry,1,1,1,0,1,0,0,0,0,0,0,0,0,0,-2,-2,1,4,0.45
Nicolas Jarry,1,1,0,1,2,0,0,0,0,1,0,0,0,0,-3,0,0,4,0.8
Nicolas Jarry,1,1,0,1,1,1,0,1,0,0,0,0,0,0,-3,-1,0,4,0.75
Nicolas Jarry,1,1,1,1,2,1,0,0,0,0,0,0,0,0,-3,0,0,3,0.45
Nicolas Jarry,1,1,2,1,2,0,0,0,0,0,0,0,0,0,-3,1,1,2,0.8
Nicolas Jarry,1,1,2,1,2,1,0,1,0,0,0,0,0,0,-3,0,1,2,0.55
Nicolas Jarry,1,1,3,1,1,1,0,0,0,0,0,0,0,0,-3,1,1,1,0.0
Nicolas Jarry,1,2,0,0,1,0,0,0,0,0,0,0,0,0,-2,0,0,4,0.0
Nicolas Jarry,1,2,0,0,1,0,0,0,0,0,0,0,0,0,-2,-1,1,4,0.2
Nicolas Jarry,1,2,0,0,2,0,0,0,0,1,0,0,0,0,-2,-2,1,4,0.25
Nicolas Jarry,1,2,0,0,1,0,0,0,0,0,0,0,0,0,-2,-3,1,5,0.75
Nicolas Jarry,1,2,0,1,1,1,0,0,0,0,0,0,0,0,-3,0,0,4,0.25
Nicolas Jarry,1,2,1,1,1,0,0,0,0,1,0,0,0,0,-3,1,0,3,0.55
Nicolas Jarry,1,2,1,1,1,1,0,0,0,0,0,0,0,0,-3,0,0,3,0.2
Nicolas Jarry,1,2,2,1,1,0,0,0,0,0,0,0,0,0,-3,1,0,2,0.45
Nicolas Jarry,1,2,2,1,1,0,0,0,0,1,0,0,0,0,-3,0,0,2,1.0
Nicolas Jarry,1,2,2,1,1,1,1,1,0,0,0,0,0,0,-3,-1,1,3,0.8
Nicolas Jarry,1,2,3,1,1,1,1,1,0,0,0,0,0,0,-3,0,1,2,0.55
Nicolas Jarry,1,2,4,1,1,1,1,1,0,0,0,0,0,0,-3,1,1,1,0.0
Nicolas Jarry,1,3,0,0,2,0,0,0,0,0,0,0,0,0,-2,0,0,4,0.2
Nicolas Jarry,1,3,0,0,1,0,0,0,0,0,0,0,0,0,-2,-1,0,4,0.25
Nicolas Jarry,1,3,0,0,2,0,0,0,0,1,0,0,0,0,-2,-2,1,4,0.55
Nicolas Jarry,1,3,0,0,1,1,0,0,0,0,0,0,0,0,-2,-3,1,5,0.2
Nicolas Jarry,1,3,1,0,1,0,0,0,0,0,0,0,0,0,-2,-2,1,4,0.45
Nicolas Jarry,1,0,0,1,2,0,0,0,0,1,0,0,0,-1,0,0,0,4,1.0
Nicolas Jarry,1,0,0,1,2,1,0,0,0,0,0,0,0,-1,0,-1,0,4,1.0
Nicolas Jarry,1,0,1,1,1,1,0,0,0,0,0,0,0,-1,0,0,1,3,0.8
Nicolas Jarry,1,0,2,1,1,1,0,0,0,0,0,0,0,-1,0,1,1,2,0.75
Nicolas Jarry,1,0,3,1,1,1,0,1,0,0,0,0,0,-1,0,2,1,1,0.45
Nicolas Jarry,1,1,0,0,1,0,0,0,0,0,0,0,0,-1,1,0,0,4,0.8
Nicolas Jarry,1,1,0,0,2,1,0,0,0,0,0,0,0,-1,1,-1,0,4,0.75
Nicolas Jarry,1,1,1,0,1,1,0,0,0,0,0,0,0,-1,1,0,0,3,0.45
Nicolas Jarry,1,1,2,0,1,0,0,0,0,0,0,0,0,-1,1,1,1,2,1.0
Nicolas Jarry,1,1,2,0,2,1,0,0,0,0,0,0,0,-1,1,0,1,2,0.8
Nicolas Jarry,1,1,3,0,2,1,0,0,0,0,1,1,0,-1,1,1,1,1,0.75
Nicolas Jarry,1,2,0,1,1,1,0,0,0,0,0,0,0,-1,2,0,0,4,0.45
Nicolas Jarry,1,2,1,1,2,0,0,0,0,0,0,0,0,-1,2,1,0,3,0.8
Nicolas Jarry,1,2,1,1,1,1,0,0,0,0,0,0,0,-1,2,0,0,3,0.55
Nicolas Jarry,1,2,2,1,1,1,0,1,0,0,0,0,0,-1,2,1,0,2,0.0
Nicolas Jarry,1,2,3,1,1,0,0,0,0,0,0,0,0,-1,2,2,0,1,0.2
Nicolas Jarry,1,2,3,1,2,0,0,0,0,1,0,0,0,-1,2,1,0,1,0.45
Nicolas Jarry,1,2,3,1,1,0,0,0,0,0,0,0,0,-1,2,0,0,2,0.8
Nicolas Jarry,1,2,3,1,1,1,0,1,0,0,0,0,0,-1,2,-1,0,3,0.75
Nicolas Jarry,1,2,3,1,1,1,0,0,0,0,0,0,0,-1,2,0,0,2,0.25
Nicolas Jarry,1,2,4,1,1,0,0,0,0,0,0,0,0,-1,2,1,0,1,0.55
Nicolas Jarry,1,2,3,1,1,1,0,1,0,0,0,0,0,-1,2,0,0,2,0.2
Nicolas Jarry,1,2,4,1,1,0,0,0,0,0,0,0,0,-1,2,1,0,1,0.45
Nicolas Jarry,1,2,3,1,2,0,0,0,0,1,0,0,0,-1,2,0,0,2,0.8
Nicolas Jarry,1,2,3,1,1,1,1,1,0,0,0,0,0,-1,2,-1,0,3,0.75
Nicolas Jarry,1,2,3,1,2,1,0,1,0,0,0,0,0,-1,2,0,0,2,0.45
Nicolas Jarry,1,2,4,1,1,0,0,0,0,0,0,0,0,-1,2,1,1,1,0.8
Nicolas Jarry,1,2,3,1,1,1,0,0,0,0,0,0,0,-1,2,0,1,2,0.75
Nicolas Jarry,1,2,4,1,1,1,0,0,0,0,0,0,0,-1,2,1,1,1,0.45
Nicolas Jarry,1,3,0,0,1,0,0,0,0,0,0,0,0,-1,3,0,0,4,1.0
Nicolas Jarry,1,3,0,0,1,1,0,0,0,0,0,0,0,-1,3,-1,0,4,0.8
Nicolas Jarry,1,3,1,0,2,1,0,0,0,0,0,0,0,-1,3,0,0,3,0.55
Nicolas Jarry,1,3,2,0,1,1,0,0,0,0,0,0,0,-1,3,1,0,2,0.0
Nicolas Jarry,1,3,3,0,2,0,0,0,0,0,1,0,1,-1,3,2,0,1,0.0
Nicolas Jarry,1,3,3,0,1,0,0,0,0,0,1,0,1,-1,3,1,1,1,0.2
Nicolas Jarry,1,3,3,0,2,0,0,0,0,0,0,0,0,-1,3,0,1,2,0.25
Nicolas Jarry,1,3,3,0,2,0,0,0,0,1,0,0,0,-1,3,-1,1,3,0.75
Nicolas Jarry,1,3,0,1,1,1,0,0,0,0,0,0,0,-1,2,0,0,4,0.45
Nicolas Jarry,1,3,1,1,1,0,0,0,0,1,0,0,0,-1,2,1,0,3,0.8
Nicolas Jarry,1,3,1,1,2,1,0,1,0,0,0,0,0,-1,2,0,0,3,0.55
Nicolas Jarry,1,3,2,1,1,1,0,1,0,0,0,0,0,-1,2,1,0,2,0.2
Nicolas Jarry,1,3,3,1,1,0,0,0,0,1,0,0,0,-1,2,2,0,1,0.45
Nicolas Jarry,1,3,3,1,1,0,0,0,0,1,0,0,0,-1,2,1,1,1,1.0
Nicolas Jarry,1,3,3,1,1,1,0,0,0,0,0,0,0,-1,2,0,1,2,0.8
Nicolas Jarry,1,3,4,1,1,1,1,1,0,0,0,0,0,-1,2,1,1,1,0.55
Nicolas Jarry,1,4,0,0,2,1,0,0,0,0,0,0,0,-1,3,0,0,4,0.0
Nicolas Jarry,1,4,1,0,2,0,0,0,0,1,0,0,0,-1,3,1,0,3,0.0
Nicolas Jarry,1,4,1,0,1,0,0,0,0,0,0,0,0,-1,3,0,1,3,0.0
Nicolas Jarry,1,4,1,0,1,0,0,0,0,0,0,0,0,-1,3,-1,1,3,0.0
Nicolas Jarry,1,4,1,0,1,0,0,0,0,0,0,0,0,-1,3,-2,1,4,0.2
Nicolas Jarry,1,4,0,1,1,0,0,0,0,0,0,0,0,-1,2,0,0,4,0.25
Nicolas Jarry,1,4,0,1,2,0,0,0,1,1,0,0,0,-1,2,-1,0,4,0.75
Nicolas Jarry,1,4,0,1,1,1,0,0,0,0,0,0,0,-1,2,-2,0,4,0.25
Nicolas Jarry,1,4,1,1,1,0,0,0,0,0,0,0,0,-1,2,-1,1,3,0.55
Nicolas Jarry,1,4,1,1,1,1,0,1,0,0,0,0,0,-1,2,-2,1,4,0.0
Nicolas Jarry,1,4,2,1,1,0,0,0,0,1,0,0,0,-1,2,-1,1,3,0.2
Nicolas Jarry,1,4,0,0,1,0,0,0,0,0,0,0,0,-1,1,0,0,4,0.25
Nicolas Jarry,1,4,0,0,2,0,0,0,0,0,0,0,0,-1,1,-1,0,4,0.55
Nicolas Jarry,1,4,0,0,2,1,0,0,0,0,0,0,0,-1,1,-2,1,4,0.2
