Jannik Sinner,1,0,0,1,1,1,1,1,0,0,0,0,0,1,-1,-2,0.0,4,1.0,-0.12108102440834045,1.1547726392745972,1.0660666227340698
Jannik Sinner,1,0,1,1,1,1,0,1,0,0,0,0,0,1,-1,-1,1.0,3,1.0,-0.33010655641555786,0.7472013831138611,0.988154411315918
Jannik Sinner,1,0,2,1,2,1,0,0,0,0,0,0,0,1,-1,0,1.0,2,1.0,-0.4936610460281372,0.6261675953865051,0.7840036153793335
Jannik Sinner,1,0,3,1,2,1,0,0,0,0,0,0,0,1,-1,1,1.0,1,1.0,-0.9245902299880981,0.49771082401275635,0.39604514837265015
Jannik Sinner,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0.0,4,1.0,-1.1910327672958374,0.500957190990448,0.2147291898727417
Jannik Sinner,1,1,1,0,2,1,0,0,0,0,0,0,0,1,0,1,1.0,3,1.0,-0.848172128200531,0.4993301033973694,0.142009437084198
Jannik Sinner,1,1,2,0,2,1,0,0,0,0,0,0,0,1,0,2,1.0,2,1.0,-0.5024217963218689,0.025419000536203384,0.05918489396572113
Jannik Sinner,1,1,3,0,2,1,0,0,0,0,1,1,0,1,0,3,1.0,1,1.0,-0.23619453608989716,0.16964122653007507,0.1489950716495514
Jannik Sinner,1,2,0,1,1,1,1,1,0,0,0,0,0,1,1,0,0.0,4,1.0,-0.06421620398759842,0.22592124342918396,0.19988499581813812
Jannik Sinner,1,2,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1.0,3,0.8,0.1967584192752838,0.1298251748085022,0.35147368907928467
Jannik Sinner,1,2,2,1,1,1,1,1,0,0,0,0,0,1,1,2,1.0,2,0.75,0.41715574264526367,-0.26668643951416016,0.38309645652770996
Jannik Sinner,1,2,3,1,2,1,0,1,0,0,0,0,0,1,1,3,1.0,1,0.25,0.43363040685653687,-0.3879527151584625,0.3685637414455414
Jannik Sinner,1,3,0,0,1,0,0,0,0,0,0,0,0,1,2,0,0.0,4,0.55,0.8267408609390259,-0.2010318785905838,0.2387317717075348
Jannik Sinner,1,3,0,0,1,1,0,1,0,0,0,0,0,1,2,-1,0.0,4,0.0,0.45530474185943604,-0.8086664080619812,0.14781227707862854
Jannik Sinner,1,3,1,0,2,0,0,0,0,0,0,0,0,1,2,0,1.0,3,0.0,0.6781893372535706,-0.33322760462760925,0.6184089183807373
Jannik Sinner,1,3,1,0,1,0,0,0,0,0,0,0,0,1,2,-1,1.0,3,0.0,0.7678204774856567,-0.35167860984802246,1.2863500118255615
Jannik Sinner,1,3,1,0,2,0,0,0,0,0,0,0,0,1,2,-2,1.0,4,0.0,1.0076744556427002,0.2630399465560913,1.677940845489502
Jannik Sinner,1,3,0,1,2,0,0,0,0,0,0,0,0,1,1,0,0.0,4,0.2,1.3390886783599854,1.0083147287368774,2.226365089416504
Jannik Sinner,1,3,0,1,2,0,0,0,0,1,0,0,0,1,1,-1,0.0,4,0.45,1.7225826978683472,1.80415678024292,2.724811315536499
Jannik Sinner,1,3,0,1,2,0,0,0,0,0,0,0,0,1,1,-2,0.0,4,0.8,2.054558515548706,2.2948694229125977,2.628873586654663
Jannik Sinner,1,3,0,1,1,1,0,0,0,0,0,0,0,1,1,-3,1.0,5,0.55,1.694474220275879,1.8294997215270996,2.0464975833892822
Jannik Sinner,1,3,1,1,1,1,0,1,0,0,0,0,0,1,1,-2,1.0,4,0.2,1.1655726432800293,1.444225788116455,1.2177791595458984
Jannik Sinner,1,3,2,1,2,0,0,0,0,0,0,0,0,1,1,-1,1.0,3,0.25,1.078397274017334,1.5669023990631104,1.2138245105743408
Jannik Sinner,1,3,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.0,4,0.55,1.0268526077270508,1.222095251083374,1.0035032033920288
Jannik Sinner,1,3,0,0,2,1,0,0,0,0,0,0,0,1,0,-1,0.0,4,0.0,0.2391737997531891,0.8258891701698303,0.5003721117973328
Jannik Sinner,1,3,1,0,2,0,0,0,0,0,0,0,0,1,0,0,1.0,3,0.0,0.39302122592926025,1.1699320077896118,0.2719380855560303
Jannik Sinner,1,3,1,0,2,0,0,0,0,1,0,0,0,1,0,-1,1.0,3,0.2,0.4540746212005615,1.5144920349121094,0.49029281735420227
Jannik Sinner,1,3,1,0,2,0,0,0,0,0,0,0,0,1,0,-2,1.0,4,0.25,0.8233087658882141,1.5991920232772827,0.3702095150947571
Jannik Sinner,1,3,0,1,2,0,0,0,0,1,0,0,0,1,-1,0,0.0,4,0.55,1.2532116174697876,1.463800311088562,0.49716487526893616
Jannik Sinner,1,3,0,1,1,1,0,0,0,0,0,0,0,1,-1,-1,0.0,4,0.0,1.0687917470932007,0.9524518251419067,0.35364583134651184
Jannik Sinner,1,3,1,1,1,0,0,0,0,0,0,0,0,1,-1,0,1.0,3,0.0,1.3881782293319702,1.0775567293167114,0.740237295627594
Jannik Sinner,1,3,1,1,1,0,0,0,0,0,0,0,0,1,-1,-1,1.0,3,0.0,1.513757586479187,1.2534923553466797,1.3076227903366089
Jannik Sinner,1,3,1,1,2,0,0,0,0,0,0,0,0,1,-1,-2,1.0,4,0.0,1.8475013971328735,1.3250486850738525,1.7329411506652832
Jannik Sinner,1,3,0,0,1,0,0,0,0,0,0,0,0,1,-2,0,0.0,4,0.0,1.8479976654052734,1.0703423023223877,1.7778812646865845
Jannik Sinner,1,3,0,0,2,0,0,0,0,1,0,0,0,1,-2,-1,1.0,4,0.2,1.83430016040802,1.2336857318878174,2.0254385471343994
Jannik Sinner,1,3,0,0,1,0,0,0,0,0,0,0,0,1,-2,-2,1.0,4,0.25,1.7154933214187622,1.4918241500854492,1.9948266744613647
Jannik Sinner,1,3,0,0,2,0,0,0,0,0,0,0,0,1,-2,-3,1.0,5,0.75,1.9677565097808838,1.5841437578201294,1.8924740552902222
Jannik Sinner,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0.0,4,0.45,1.3193130493164062,0.29204800724983215,0.6190809011459351
Jannik Sinner,1,0,1,1,2,0,0,0,0,1,0,0,0,0,0,1,0.0,3,0.8,1.4701067209243774,0.3631770610809326,1.1264586448669434
Jannik Sinner,1,0,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0.0,3,0.75,0.9875444769859314,-0.05696035549044609,0.7614827156066895
Jannik Sinner,1,0,2,1,1,1,0,1,0,0,0,0,0,0,0,1,1.0,2,0.45,0.33551448583602905,-0.3060525357723236,0.8032139539718628
Jannik Sinner,1,0,3,1,2,0,0,0,0,0,0,0,0,0,0,2,1.0,1,0.8,0.14099463820457458,-0.019383225589990616,1.4959663152694702
Jannik Sinner,1,0,3,1,2,1,0,0,0,0,0,0,0,0,0,1,1.0,1,0.75,-0.6979891061782837,-0.1871233582496643,0.9275375604629517
Jannik Sinner,1,1,0,0,2,1,0,1,0,0,0,0,0,0,1,0,0.0,4,0.25,-1.551681399345398,0.11373604834079742,0.9675422310829163
Jannik Sinner,1,1,1,0,2,0,0,0,0,0,0,0,0,0,1,1,0.0,3,0.75,-1.657619595527649,0.7720609307289124,1.4487371444702148
Jannik Sinner,1,1,1,0,2,1,0,1,0,0,0,0,0,0,1,0,0.0,3,0.25,-2.207331418991089,0.40412527322769165,0.9157044887542725
Jannik Sinner,1,1,2,0,1,0,0,0,0,0,0,0,0,0,1,1,0.0,2,0.55,-2.028963565826416,1.0126084089279175,1.072705626487732
Jannik Sinner,1,1,2,0,1,1,0,0,0,0,0,0,0,0,1,0,0.0,2,0.0,-2.2798404693603516,0.3824564516544342,0.2648097276687622
Jannik Sinner,1,1,3,0,2,0,0,0,0,0,1,0,1,0,1,1,1.0,1,0.2,-1.680496096611023,0.6377568244934082,0.41452616453170776
Jannik Sinner,1,1,3,0,1,0,0,0,0,0,0,0,0,0,1,0,1.0,2,0.45,-1.1580067873001099,0.6319873929023743,0.6683880090713501
Jannik Sinner,1,1,3,0,2,0,0,0,0,0,0,0,0,0,1,-1,1.0,3,1.0,-0.5826646089553833,0.788577139377594,0.8898921608924866
Jannik Sinner,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0.0,4,1.0,-0.30952203273773193,0.45944470167160034,0.7347856163978577
Jannik Sinner,1,1,1,1,2,1,0,0,0,0,0,0,0,0,0,1,1.0,3,1.0,0.1528661847114563,0.3120935559272766,0.31947997212409973
Jannik Sinner,1,1,2,1,1,1,0,1,0,0,0,0,0,0,0,2,1.0,2,0.8,0.5335543155670166,0.4037107229232788,-0.014548065140843391
Jannik Sinner,1,1,3,1,1,1,0,0,0,0,0,0,0,0,0,3,1.0,1,0.75,0.7116934061050415,0.34171944856643677,-0.18686076998710632
Jannik Sinner,1,2,0,0,2,1,0,0,0,0,0,0,0,0,1,0,0.0,4,0.45,0.7757086753845215,0.35672396421432495,-0.3957718312740326
Jannik Sinner,1,2,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0.0,3,0.8,1.2361940145492554,0.7663900256156921,0.04999418556690216
Jannik Sinner,1,2,1,0,2,1,0,0,0,0,0,0,0,0,1,0,0.0,3,0.55,1.0453977584838867,0.4152621030807495,-0.44050461053848267
Jannik Sinner,1,2,2,0,1,1,0,0,0,0,0,0,0,0,1,1,0.0,2,0.0,0.5681178569793701,0.16873322427272797,-0.715154230594635
Jannik Sinner,1,2,3,0,1,0,0,0,0,0,1,0,1,0,1,2,0.0,1,0.0,0.6172047853469849,0.33062607049942017,-0.209914892911911
Jannik Sinner,1,2,3,0,2,0,0,0,0,0,1,0,1,0,1,1,1.0,1,0.2,0.7861934900283813,0.744288980960846,0.5277414321899414
Jannik Sinner,1,2,3,0,1,0,0,0,0,0,0,0,0,0,1,0,1.0,2,0.45,1.0842247009277344,1.0670723915100098,0.9308628439903259
Jannik Sinner,1,2,3,0,1,0,0,0,0,1,0,0,0,0,1,-1,1.0,3,1.0,1.3912639617919922,1.0784224271774292,1.184311866760254
Jannik Sinner,1,2,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0.0,4,1.0,0.9065405130386353,0.46020984649658203,1.4585583209991455
Jannik Sinner,1,2,1,1,2,1,0,0,0,0,0,0,0,0,0,1,1.0,3,0.8,0.2380281239748001,0.7785826921463013,1.324440360069275
Jannik Sinner,1,2,2,1,1,1,0,1,0,0,0,0,0,0,0,2,1.0,2,0.55,-0.3502943515777588,0.7230103611946106,1.0302332639694214
Jannik Sinner,1,2,3,1,1,1,1,1,0,0,0,0,0,0,0,3,1.0,1,0.2,-0.7558432221412659,0.6132509112358093,0.36976078152656555
Jannik Sinner,1,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.0,4,0.45,-0.7527632117271423,1.2941375970840454,0.37659594416618347
Jannik Sinner,1,3,0,0,1,0,0,0,0,0,0,0,0,0,1,-1,0.0,4,1.0,-0.22238095104694366,1.4734141826629639,0.2877272963523865
Jannik Sinner,1,3,0,0,1,1,0,0,0,0,0,0,0,0,1,-2,0.0,4,1.0,-0.22582490742206573,0.9491439461708069,-0.4426823854446411
Jannik Sinner,1,3,1,0,2,1,0,0,0,0,0,0,0,0,1,-1,1.0,3,1.0,-0.1944962590932846,0.43675851821899414,-1.0642404556274414
Jannik Sinner,1,3,2,0,1,1,0,1,0,0,0,0,0,0,1,0,1.0,2,1.0,0.04906719923019409,0.23185154795646667,-1.1995861530303955
Jannik Sinner,1,3,3,0,1,1,0,0,0,0,1,1,0,0,1,1,1.0,1,1.0,0.6358556747436523,0.07960063219070435,-0.7894946336746216
Jannik Sinner,1,4,0,1,1,1,1,1,0,0,0,0,0,0,2,0,0.0,4,1.0,1.0482659339904785,0.2118919938802719,-0.10735465586185455
Jannik Sinner,1,4,1,1,2,1,0,1,0,0,0,0,0,0,2,1,1.0,3,0.8,1.4821206331253052,0.1149885505437851,0.38880813121795654
Jannik Sinner,1,4,2,1,1,1,1,1,0,0,0,0,0,0,2,2,1.0,2,0.55,1.5450294017791748,-0.0496830977499485,0.5037278532981873
Jannik Sinner,1,4,3,1,1,1,0,0,0,0,0,0,0,0,2,3,1.0,1,0.2,1.1946139335632324,-0.35183459520339966,0.5125897526741028
Jannik Sinner,1,5,0,0,2,0,0,0,0,0,0,0,0,0,3,0,0.0,4,0.25,1.3878246545791626,0.4298969507217407,0.8503038883209229
Jannik Sinner,1,5,0,0,1,0,0,0,0,1,0,0,0,0,3,-1,0.0,4,0.75,1.4063162803649902,0.9802195429801941,1.4034991264343262
Jannik Sinner,1,5,0,0,2,1,0,0,0,0,0,0,0,0,3,-2,0.0,4,0.45,0.8137286901473999,0.8304752707481384,1.1884212493896484
Jannik Sinner,1,5,1,0,1,0,0,0,0,1,0,0,0,0,3,-1,0.0,3,1.0,0.8883988857269287,1.2527897357940674,1.3726677894592285
Jannik Sinner,1,5,1,0,2,1,0,0,0,0,0,0,0,0,3,-2,0.0,4,1.0,0.3855346441268921,0.8016571402549744,1.0892444849014282
Jannik Sinner,1,5,2,0,2,1,0,0,0,0,0,0,0,0,3,-1,1.0,3,1.0,-0.2386680394411087,0.305851548910141,0.6231682300567627
Jannik Sinner,1,5,3,0,1,1,0,0,0,0,0,0,0,0,3,0,1.0,2,0.8,-0.8182308673858643,-0.2847910225391388,0.14296968281269073
Jannik Sinner,1,5,4,0,1,1,0,0,0,0,1,1,0,0,3,1,1.0,1,0.75,-0.8263170123100281,-0.7048450112342834,-0.048595935106277466
Jannik Sinner,2,0,0,1,2,1,0,0,0,0,0,0,0,1,0,0,0.0,4,0.25,-0.8082360029220581,0.04473833367228508,-0.020223112776875496
Jannik Sinner,2,0,1,1,2,0,0,0,0,0,0,0,0,1,0,1,0.0,3,0.55,-0.0609465092420578,0.5949715375900269,0.7808753252029419
Jannik Sinner,2,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0.0,3,0.2,-0.1744232326745987,0.3860607147216797,0.6671724915504456
Jannik Sinner,2,0,2,1,2,0,0,0,0,1,0,0,0,1,0,1,0.0,2,0.45,0.5173221230506897,1.0373016595840454,1.1361653804779053
Jannik Sinner,2,0,2,1,2,0,0,0,1,1,0,0,0,1,0,0,0.0,2,0.8,1.3577851057052612,1.3794710636138916,1.9290809631347656
Jannik Sinner,2,0,2,1,2,1,0,0,0,0,0,0,0,1,0,-1,0.0,3,0.75,1.4213422536849976,1.5219056606292725,1.471406102180481
Jannik Sinner,2,0,3,1,1,1,0,0,0,0,0,0,0,1,0,0,0.0,2,0.45,1.2993512153625488,1.3531652688980103,0.9430192112922668
Jannik Sinner,2,0,4,1,2,0,0,0,0,0,0,0,0,1,0,1,1.0,1,0.8,1.6945734024047852,1.4503631591796875,1.0528056621551514
Jannik Sinner,2,0,3,1,1,1,0,0,0,0,0,0,0,1,0,0,1.0,2,0.75,1.4480576515197754,0.9975831508636475,0.49952593445777893
Jannik Sinner,2,0,4,1,2,1,0,0,0,0,0,0,0,1,0,1,1.0,1,0.45,0.9534724950790405,0.4141850769519806,0.2148711085319519
Jannik Sinner,2,1,0,0,2,0,0,0,0,0,0,0,0,1,1,0,0.0,4,0.8,1.2494876384735107,0.43815016746520996,0.3927691578865051
Jannik Sinner,2,1,0,0,2,1,0,0,0,0,0,0,0,1,1,-1,0.0,4,0.55,0.9475870728492737,0.01400567963719368,0.39328792691230774
Jannik Sinner,2,1,1,0,1,1,0,0,0,0,0,0,0,1,1,0,0.0,3,0.0,0.5122256875038147,-0.1506156176328659,0.28050318360328674
Jannik Sinner,2,1,2,0,1,0,0,0,0,1,0,0,0,1,1,1,1.0,2,0.2,0.7979003190994263,0.4626377522945404,0.8321293592453003
Jannik Sinner,2,1,2,0,2,0,0,0,0,1,0,0,0,1,1,0,1.0,2,0.25,1.0719475746154785,0.9086981415748596,1.38625967502594
Jannik Sinner,2,1,2,0,1,0,0,0,0,1,0,0,0,1,1,-1,1.0,3,0.75,1.4342349767684937,1.2378144264221191,1.7863601446151733
Jannik Sinner,2,1,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0.0,4,0.45,1.3098652362823486,0.9918791651725769,1.5531420707702637
Jannik Sinner,2,1,1,1,1,0,0,0,0,1,0,0,0,1,0,1,0.0,3,1.0,1.8137997388839722,1.3821794986724854,1.923611044883728
Jannik Sinner,2,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,1.0,3,1.0,1.683475136756897,1.020982027053833,1.312435269355774
Jannik Sinner,2,1,2,1,1,1,0,1,0,0,0,0,0,1,0,1,1.0,2,0.8,1.3905394077301025,0.7938198447227478,0.8100969791412354
Jannik Sinner,2,1,3,1,2,1,0,0,0,0,0,0,0,1,0,2,1.0,1,0.55,0.9283872246742249,0.5236912369728088,0.4598899483680725
Jannik Sinner,2,2,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0.0,4,0.0,0.3240657448768616,0.10460986196994781,0.2241409569978714
Jannik Sinner,2,2,1,0,2,0,0,0,0,1,0,0,0,1,1,1,0.0,3,0.0,0.3015192151069641,0.6250178813934326,0.48919913172721863
Jannik Sinner,2,2,1,0,2,0,0,0,0,0,0,0,0,1,1,0,1.0,3,0.2,0.4384397864341736,0.8582801222801208,0.673342764377594
Jannik Sinner,2,2,1,0,1,0,0,0,0,0,0,0,0,1,1,-1,1.0,3,0.25,0.7286335229873657,1.2033655643463135,1.037851333618164
Jannik Sinner,2,2,1,0,1,0,0,0,0,0,0,0,0,1,1,-2,1.0,4,0.75,1.3534529209136963,1.585350513458252,1.1406506299972534
Jannik Sinner,2,2,0,1,2,1,0,0,0,0,0,0,0,1,0,0,0.0,4,0.45,1.5676416158676147,1.2349411249160767,0.7882497310638428
Jannik Sinner,2,2,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0.0,3,1.0,2.0989367961883545,1.4197461605072021,1.0260443687438965
Jannik Sinner,2,2,1,1,1,1,1,1,0,0,0,0,0,1,0,0,1.0,3,1.0,1.8326995372772217,1.0487407445907593,0.5412201881408691
Jannik Sinner,2,2,2,1,1,1,0,1,0,0,0,0,0,1,0,1,1.0,2,0.8,1.3810850381851196,0.8813601136207581,0.37636619806289673
Jannik Sinner,2,2,3,1,2,1,0,0,0,0,0,0,0,1,0,2,1.0,1,0.75,0.8118734359741211,0.527768075466156,-0.1649501919746399
Jannik Sinner,2,3,0,0,2,1,0,0,0,0,0,0,0,1,1,0,0.0,4,0.25,0.28202274441719055,0.21389682590961456,-0.4840828478336334
